id,c_source,gene,gr,lag,upper_asymptote
17689,Gluconate,b3105,0.456183126,73.41417473,18.72647475
15717,Gluconate,b0840,0.456055295,80.4571186,28.87917896
18294,Gluconate,b3879,0.456043985,92.97963056,28.64594444
16940,Gluconate,b2224,0.456037891,99.58254101,31.24261714
17712,Gluconate,b3135,0.456027666,86.54048361,27.18341136
15386,Gluconate,b0451,0.455925982,86.33413144,26.7608135
16858,Gluconate,b2134,0.455913609,105.3446132,29.70094014
18540,Gluconate,b4175,0.455902555,98.43231416,18.58659638
18497,Gluconate,b4123,0.455898448,84.04383665,19.45484692
17226,Gluconate,b2547,0.455867875,112.9906259,18.93744783
15068,Gluconate,b0040,0.455845907,101.2823847,28.04871706
16462,Gluconate,b1683,0.455825174,89.76487569,28.00217439
18291,Gluconate,b3876,0.455813053,87.17141981,27.30952021
17587,Gluconate,b2983,0.455782001,92.97251414,26.62001744
16283,Gluconate,b1492,0.455779889,75.75764355,27.0426247
15087,Gluconate,b0066,0.455720814,86.01622814,33.98535191
17239,Gluconate,b2561,0.455718479,81.82630691,26.95270521
17352,Gluconate,b2714,0.455705451,113.5733859,17.25340239
16143,Gluconate,b1330,0.455703038,96.62561638,27.4370293
17396,Gluconate,b2761,0.455686827,82.6247894,27.22471195
15818,Gluconate,b0956,0.45563795,80.78087096,18.68976361
16823,Gluconate,b2095,0.455630761,84.73015578,27.11055107
15789,Gluconate,b0925,0.45554945,76.95090445,25.1350747
17615,Gluconate,b3017,0.455545588,78.45338067,31.00885289
17882,Gluconate,b3381,0.455494903,107.3358464,18.9925992
16054,Gluconate,b1235,0.455418148,91.43202564,32.67604055
15107,Gluconate,b0104,0.455411683,100.6459833,28.71009784
16575,Gluconate,b1808,0.455317531,79.49849609,18.19612002
15703,Gluconate,b0826,0.455242951,84.46675711,28.00150256
17179,Gluconate,b2496,0.455210982,98.62996706,27.22554845
18032,Gluconate,b3550,0.455210793,76.63742186,18.38317386
18374,Gluconate,b3980,0.45518934,93.41624737,27.09849309
16157,Gluconate,b1345,0.455153975,72.08587562,17.73956171
15112,Gluconate,b0110,0.455084932,88.62794876,26.58116097
15846,Gluconate,b0985,0.455083912,86.17334461,29.16472957
16687,Gluconate,b1931,0.455081789,84.23285426,18.66283747
17261,Gluconate,b2593,0.455079759,90.55088796,24.74243576
17365,Gluconate,b2727,0.455044345,82.11239402,31.63617851
16235,Gluconate,b1443,0.455005449,105.7777941,28.86637674
18545,Gluconate,b4180,0.454962587,95.70396096,26.34061467
18385,Gluconate,b3999,0.454959857,86.6478409,27.83737074
16846,Gluconate,b2122,0.454933823,84.17826451,33.32633761
17729,Gluconate,b3153,0.454902709,85.59190666,24.82892306
15580,Gluconate,b0689,0.454900542,108.4990214,16.30408072
15090,Gluconate,b0069,0.454877394,77.61346566,27.45283602
17991,Gluconate,b3507,0.454863285,78.06530172,18.11383629
16311,Gluconate,b1522,0.454853249,106.3129063,25.43820233
16662,Gluconate,b1901,0.454830563,84.23369784,29.37832804
16426,Gluconate,b1644,0.454800195,92.12251655,26.4965157
15644,Gluconate,b0766,0.454691608,99.61702695,22.81750393
17350,Gluconate,b2712,0.454662496,92.24805421,27.40132765
17094,Gluconate,b2389,0.45456055,93.87332349,29.40590435
16272,Gluconate,b1481,0.45444907,88.61974145,26.55639881
15399,Gluconate,b0465,0.454342798,88.49008677,25.49498588
17235,Gluconate,b2556,0.454242584,95.04002622,28.03644099
15391,Gluconate,b0457,0.454232352,84.06484481,27.56226183
18536,Gluconate,b4171,0.454204649,74.69184791,22.6665872
15456,Gluconate,b0532,0.454168811,104.3778002,16.81795502
17621,Gluconate,b3026,0.4541377,77.44695639,26.39060313
15078,Gluconate,b0051,0.454097758,96.25721814,28.96980967
16489,Gluconate,b1711,0.454081559,85.32940875,27.1551864
18261,Gluconate,b3832,0.45399558,87.43341205,29.53160192
17382,Gluconate,b2744,0.453986477,107.8537992,18.44495869
15984,Gluconate,b1147,0.45395914,93.36300732,27.6897523
15053,Gluconate,b0015,0.453929764,106.6489624,29.59625807
16696,Gluconate,b1943,0.453922529,95.14983948,31.09616029
16074,Gluconate,b1257,0.453919647,90.99868524,28.608505
15304,Gluconate,b0351,0.453778109,86.02565707,27.1457673
18265,Gluconate,b3839,0.45374442,89.67203793,26.05912343
16795,Gluconate,b2060,0.453657855,83.49052036,28.501142
15526,Gluconate,b0610,0.453579404,97.98968453,29.59801195
16911,Gluconate,b2194,0.45357235,82.0335821,28.5658978
18097,Gluconate,b3622,0.453416793,101.9396386,29.60733063
18759,Gluconate,b4439,0.453364836,75.92784451,18.19905492
16092,Gluconate,b1276,0.45332242,99.88437916,26.72270617
15493,Gluconate,b0574,0.45331803,92.05388078,25.13844672
16450,Gluconate,b1671,0.453295381,85.06551974,28.75047767
16358,Gluconate,b1574,0.453290626,97.36323568,18.7700448
16502,Gluconate,b1731,0.453257026,92.29778298,27.97329135
15325,Gluconate,b0382,0.453227653,75.24341374,26.28162606
16989,Gluconate,b2278,0.453221138,93.142376,22.4448651
18539,Gluconate,b4174,0.453206555,113.0656059,18.72248815
18071,Gluconate,b3594,0.453165685,101.6179289,18.76068615
17923,Gluconate,b3426,0.453096243,92.08054728,30.47341345
18524,Gluconate,b4153,0.452973662,79.35683377,18.54562027
18203,Gluconate,b3751,0.452966788,98.5111975,29.45706321
16803,Gluconate,b2068,0.452903118,70.9361728,19.35424623
15268,Gluconate,b0312,0.4528589,87.85290542,26.38675349
16691,Gluconate,b1938,0.452793539,85.40671895,32.59633498
17876,Gluconate,b3375,0.452791266,81.41085997,29.70576314
15773,Gluconate,b0902,0.452766056,92.75234228,29.92758104
16834,Gluconate,b2106,0.452731315,76.49137422,26.33596818
16709,Gluconate,b1956,0.452675135,79.53079113,25.92631364
15776,Gluconate,b0905,0.452660585,94.99507113,29.45508876
16150,Gluconate,b1338,0.452622759,78.38764865,25.15615093
17484,Gluconate,b2865,0.452456432,89.06827427,28.92981406
16159,Gluconate,b1347,0.452435081,86.13540858,29.49301954
15328,Gluconate,b0385,0.452415143,90.09842952,25.11175586
17582,Gluconate,b2976,0.452390928,104.8784074,27.31930006
15940,Gluconate,b1095,0.452381465,84.96771075,25.75057367
18269,Gluconate,b3846,0.452315936,71.08757529,18.71222164
18140,Gluconate,b3674,0.452303077,96.11846656,29.6410082
17067,Gluconate,b2362,0.452302817,89.08312388,35.08218637
16890,Gluconate,b2168,0.452252752,89.61556287,28.11139084
15792,Gluconate,b0928,0.452247258,84.44213691,26.28133678
18030,Gluconate,b3548,0.452205259,80.97745544,28.29141228
16085,Gluconate,b1268,0.452182507,74.34547895,25.66581742
16336,Gluconate,b1550,0.452173199,91.31358129,30.23477569
18168,Gluconate,b3714,0.452143584,78.24697052,26.43768613
15705,Gluconate,b0828,0.452133962,83.02575023,31.23650202
15460,Gluconate,b0537,0.452102604,70.53165444,24.96581761
18245,Gluconate,b3816,0.452084606,83.67994975,27.40090678
15194,Gluconate,b0223,0.452038404,94.74208914,28.35781531
17069,Gluconate,b2364,0.45203292,79.4032984,26.20129192
17019,Gluconate,b2308,0.452030583,75.7189489,28.39547743
16377,Gluconate,b1594,0.452011079,94.21141854,25.47732195
15827,Gluconate,b0965,0.452001059,82.59473578,26.86596551
15915,Gluconate,b1064,0.451979951,90.84485728,26.82907137
16510,Gluconate,b1739,0.451943416,83.47356729,27.99955099
16004,Gluconate,b1168,0.451942258,86.13118985,24.69609364
17715,Gluconate,b3138,0.451939851,88.63175147,19.01976394
18788,Gluconate,b4476,0.451932784,74.64674897,18.8149449
16697,Gluconate,b1944,0.451854665,81.09033179,18.20673851
15867,Gluconate,b1008,0.451838713,84.87624762,26.31459579
17563,Gluconate,b2954,0.451821595,93.00941681,26.72888753
16523,Gluconate,b1753,0.451804933,78.09547834,18.19509709
15336,Gluconate,b0393,0.4517897,80.84160154,28.89266803
18565,Gluconate,b4200,0.451785723,97.14357758,25.9925756
16215,Gluconate,b1421,0.451783485,80.9896601,25.26929112
17273,Gluconate,b2611,0.451768706,79.44665369,29.0486925
15091,Gluconate,b0070,0.451718407,74.83708065,18.00753434
15387,Gluconate,b0452,0.45167547,79.96525396,26.05023954
17051,Gluconate,b2345,0.451636364,88.12186482,27.4697868
15732,Gluconate,b0855,0.451587034,106.0225252,27.25516219
16974,Gluconate,b2263,0.451584215,80.44245191,29.83290678
16837,Gluconate,b2109,0.451577897,98.21570787,30.22919069
17753,Gluconate,b3192,0.451570535,97.44352947,19.6723652
15898,Gluconate,b1046,0.451547714,87.43780366,24.23088021
15585,Gluconate,b0695,0.451438647,89.0996955,26.79142498
18498,Gluconate,b4124,0.451432474,91.13047401,26.88522135
15953,Gluconate,b1110,0.451429355,97.96221465,23.99926233
15810,Gluconate,b0947,0.451422841,91.92732308,26.46257003
18752,Gluconate,b4430,0.451397058,72.39712532,18.2720918
15229,Gluconate,b0263,0.451389535,80.90276283,26.03824529
17238,Gluconate,b2560,0.451351395,90.20242106,25.86140236
18673,Gluconate,b4332,0.451250778,83.12997894,28.82405935
18563,Gluconate,b4198,0.451194433,91.61590917,29.30688557
17540,Gluconate,b2924,0.451039889,100.903645,32.63227757
15365,Gluconate,b0430,0.450990161,75.10769489,25.89079501
15755,Gluconate,b0878,0.450955244,75.15113046,18.49231906
18705,Gluconate,b4371,0.450882522,90.15587575,31.52129485
17479,Gluconate,b2854,0.450861504,99.55588128,25.91655447
17112,Gluconate,b2418,0.450833268,87.92702059,27.7721651
16270,Gluconate,b1479,0.450788177,84.05080601,25.32749274
18456,Gluconate,b4079,0.450737488,87.21857421,27.81525433
15183,Gluconate,b0211,0.450707078,84.94372055,29.07971298
18427,Gluconate,b4048,0.450682341,80.10958509,27.72016983
15073,Gluconate,b0045,0.450653042,82.93835391,18.92833816
15181,Gluconate,b0209,0.450641696,85.13339496,29.06142539
18459,Gluconate,b4082,0.450622995,83.55469526,27.26354125
16328,Gluconate,b1539,0.450620268,95.44334564,28.25709811
18127,Gluconate,b3661,0.450612144,84.46190773,26.83718256
15204,Gluconate,b0233,0.450610005,108.0210068,18.17730157
15516,Gluconate,b0599,0.45055947,75.00307402,18.3661045
15546,Gluconate,b0633,0.450520234,92.96363632,27.9618923
15378,Gluconate,b0443,0.450501215,77.87409459,25.70133675
16009,Gluconate,b1178,0.450478309,83.32886736,24.56755871
16822,Gluconate,b2093,0.450468247,92.59091412,28.05935215
16021,Gluconate,b1190,0.450422981,79.04118458,26.08063027
18159,Gluconate,b3698,0.450378267,77.64436787,17.93676843
17974,Gluconate,b3487,0.450374623,83.39095886,27.28339631
16970,Gluconate,b2259,0.450369362,75.12610108,18.2345777
18123,Gluconate,b3656,0.450360157,112.1213361,18.0176947
15409,Gluconate,b0478,0.450347628,79.88564282,27.44805822
17584,Gluconate,b2979,0.450339379,99.12178909,29.7936174
16907,Gluconate,b2186,0.450287402,118.4480114,17.2172909
16248,Gluconate,b1456,0.450262198,87.1418008,27.88151104
17416,Gluconate,b2786,0.450189856,85.12107709,26.33502973
16584,Gluconate,b1817,0.450186294,81.92423436,24.45108316
16036,Gluconate,b1206,0.450118002,83.38258224,25.1393728
18494,Gluconate,b4120,0.450073073,74.28346404,20.31766595
16965,Gluconate,b2254,0.450027702,98.38719235,29.5874793
16619,Gluconate,b1852,0.449935346,88.17365756,26.26312891
18330,Gluconate,b3920,0.449897612,78.29903342,18.30167513
15501,Gluconate,b0584,0.44985345,96.74613304,29.1386072
15891,Gluconate,b1039,0.449745008,86.48823445,23.8152034
17758,Gluconate,b3197,0.449590119,77.81863731,17.59138884
18471,Gluconate,b4096,0.449568469,73.72533796,26.49719545
18726,Gluconate,b4392,0.449394654,73.43776858,18.54457912
18297,Gluconate,b3882,0.44935148,81.95277246,25.77639031
18774,Gluconate,b4462,0.449321556,85.56994061,26.16378635
18655,Gluconate,b4314,0.449274506,90.32379447,18.06611167
16865,Gluconate,b2142,0.449200967,89.8763616,26.70903168
16603,Gluconate,b1836,0.449134823,94.06143581,25.35403128
18055,Gluconate,b3578,0.44911323,95.57858592,27.57202747
17176,Gluconate,b2493,0.449104657,77.35163276,18.67024567
16290,Gluconate,b1499,0.449010074,74.81867825,35.06662445
18553,Gluconate,b4188,0.448823348,107.2019452,27.24167596
17279,Gluconate,b2621,0.448806242,105.9977927,25.85105015
15739,Gluconate,b0862,0.448710033,91.42973643,28.56790404
17607,Gluconate,b3006,0.448676013,100.7136969,17.07627012
16133,Gluconate,b1320,0.448662131,84.69582044,18.45723471
16474,Gluconate,b1696,0.448647383,90.88292527,26.00155559
18734,Gluconate,b4400,0.448645811,87.89117578,20.95806457
15759,Gluconate,b0882,0.448614595,76.20334282,24.09867374
17685,Gluconate,b3101,0.44860484,93.91988487,25.4483839
18323,Gluconate,b3911,0.448576189,88.27848208,18.54282924
16366,Gluconate,b1583,0.448550513,76.93564065,18.46485374
16793,Gluconate,b2058,0.448541668,103.3754415,28.03137362
18777,Gluconate,b4465,0.448539826,86.42108243,31.47439164
15455,Gluconate,b0531,0.448513072,91.61422727,21.84480514
16530,Gluconate,b1760,0.448488377,94.35684807,19.14232826
16046,Gluconate,b1223,0.448390661,82.22466173,27.54732968
18356,Gluconate,b3947,0.448344326,94.37965684,26.37910521
17668,Gluconate,b3084,0.448327066,97.11557616,26.44395946
17807,Gluconate,b3262,0.448311078,91.3727928,26.83828153
18255,Gluconate,b3826,0.448306513,92.856427,30.6109356
18684,Gluconate,b4346,0.448304789,70.74971111,18.7990219
17520,Gluconate,b2904,0.448302487,88.44872631,26.13075042
16753,Gluconate,b2015,0.448217882,81.97958322,26.91118928
16454,Gluconate,b1675,0.448211588,81.92199153,29.95425307
15472,Gluconate,b0553,0.448188121,90.97938073,25.9297986
16062,Gluconate,b1245,0.448150389,73.89965158,27.6387414
15065,Gluconate,b0037,0.44811153,82.00563113,22.76596822
18106,Gluconate,b3632,0.448109125,92.512352,26.94171045
17459,Gluconate,b2834,0.448067937,98.34721521,29.79038901
17833,Gluconate,b3327,0.447977961,74.69417663,18.30933656
18418,Gluconate,b4036,0.447971706,97.85384201,26.78773569
15173,Gluconate,b0195,0.44794911,86.84952251,26.51422796
15658,Gluconate,b0780,0.447943815,96.32994419,26.9450024
15408,Gluconate,b0477,0.447904076,82.35431622,25.3565082
18387,Gluconate,b4001,0.447888063,86.87431189,26.42181698
17921,Gluconate,b3424,0.447824816,81.78765792,23.91244402
18198,Gluconate,b3746,0.447739791,78.55930588,19.11042103
17314,Gluconate,b2668,0.447732158,106.0224267,27.41605976
16047,Gluconate,b1224,0.447719427,84.68818005,30.48578388
16332,Gluconate,b1544,0.447673056,90.31402138,18.25939302
18181,Gluconate,b3727,0.447637068,81.75084212,26.52974661
18363,Gluconate,b3955,0.447616957,85.30567048,26.22857998
18156,Gluconate,b3693,0.447604035,71.68457556,18.2890293
15934,Gluconate,b1086,0.447582139,76.57723986,17.84479221
16010,Gluconate,b1179,0.447581678,84.40303911,23.66380991
16541,Gluconate,b1771,0.447553211,73.60990959,18.21852299
18137,Gluconate,b3671,0.447539871,88.65747642,27.13318401
16065,Gluconate,b1248,0.447496596,84.32408082,18.54626443
18011,Gluconate,b3527,0.447490665,72.07390588,19.1863599
16902,Gluconate,b2180,0.447438962,81.99984046,29.51651215
16519,Gluconate,b1749,0.4473934,74.50906934,19.53077665
17400,Gluconate,b2765,0.447338692,80.44897545,25.56617618
15997,Gluconate,b1161,0.447320918,82.98719443,18.17248036
15539,Gluconate,b0624,0.447311425,85.72015357,22.76208528
17600,Gluconate,b2996,0.447303489,83.75621095,27.78789264
17959,Gluconate,b3472,0.447294223,92.18716917,27.47495134
16379,Gluconate,b1596,0.447204882,75.45302645,18.13182402
16644,Gluconate,b1879,0.447142537,95.68368338,24.64345879
15992,Gluconate,b1156,0.447103911,92.75639889,25.91808676
15423,Gluconate,b0492,0.447066544,83.8738727,19.96121933
17667,Gluconate,b3083,0.447055658,76.58538654,25.65340385
16444,Gluconate,b1663,0.447043113,80.31480649,26.66448332
18495,Gluconate,b4121,0.447026033,88.13201486,27.80821565
15498,Gluconate,b0579,0.446991028,91.26416668,26.74032921
17452,Gluconate,b2825,0.446956117,77.58356039,32.04776897
16750,Gluconate,b2012,0.446940995,74.30530157,23.33724195
17198,Gluconate,b2518,0.446857232,83.4607131,26.53550827
15686,Gluconate,b0808,0.446831594,87.31862154,24.88982174
15561,Gluconate,b0655,0.446823614,93.0531683,29.8143702
17565,Gluconate,b2956,0.446812116,84.60342199,26.21441635
16556,Gluconate,b1787,0.446802162,84.80246225,18.95715437
16392,Gluconate,b1609,0.446793434,73.261828,15.89349239
17065,Gluconate,b2360,0.446774727,76.90974009,18.53788023
15690,Gluconate,b0812,0.446770919,74.53236236,26.24369454
16548,Gluconate,b1778,0.446761622,97.5078582,27.42910431
17927,Gluconate,b3430,0.446726678,97.79900236,25.37517698
16440,Gluconate,b1658,0.446693658,73.34240563,18.56625814
15989,Gluconate,b1153,0.446662709,84.87730599,24.53645195
16423,Gluconate,b1641,0.446635379,88.12810688,24.8875708
16669,Gluconate,b1913,0.446585536,88.67843411,18.428092
15697,Gluconate,b0820,0.446572608,89.75938238,28.37511497
18063,Gluconate,b3586,0.44651093,85.45763148,18.49364402
17075,Gluconate,b2370,0.44641938,92.97675204,27.09536913
16035,Gluconate,b1205,0.446372657,71.29838245,25.86409059
16840,Gluconate,b2112,0.44627806,74.79937191,25.02913582
17194,Gluconate,b2512,0.446115981,104.5208646,27.82594856
15220,Gluconate,b0250,0.446056846,99.73458048,17.2224714
15660,Gluconate,b0782,0.446032443,92.58554789,28.54221446
17727,Gluconate,b3151,0.446021487,79.08182369,27.18428803
17810,Gluconate,b3265,0.446001987,86.74197304,30.58485602
18072,Gluconate,b3596,0.445997701,102.9853882,18.16928467
16271,Gluconate,b1480,0.445979605,90.12934704,19.13222749
15471,Gluconate,b0551,0.445906126,110.7391275,17.31307505
15379,Gluconate,b0444,0.445874631,72.39173432,24.7678992
16083,Gluconate,b1266,0.445835305,104.5932605,26.6029103
16058,Gluconate,b1241,0.44582824,82.17853557,17.54307132
16913,Gluconate,b2196,0.445824775,95.19259307,28.05738601
17393,Gluconate,b2758,0.445822151,74.346767,18.16060269
16624,Gluconate,b1857,0.445785283,98.49839802,27.20691367
17460,Gluconate,b2835,0.445765341,101.6326663,26.75411642
15338,Gluconate,b0396,0.445750768,74.15782997,20.55020431
16954,Gluconate,b2243,0.445724608,90.13150395,30.18487505
17140,Gluconate,b2455,0.445644626,77.35374021,18.97805018
17491,Gluconate,b2872,0.445614042,87.57030396,17.32329234
18311,Gluconate,b3896,0.445605947,78.05488471,27.42500754
17511,Gluconate,b2895,0.445592813,83.74876511,22.93720323
15162,Gluconate,b0164,0.445574707,97.09106508,29.64991927
17028,Gluconate,b2319,0.445541929,98.08327526,27.82057883
16114,Gluconate,b1300,0.445524444,81.00851805,25.95658555
17183,Gluconate,b2500,0.445494347,103.6670696,18.72503748
18658,Gluconate,b4317,0.445483252,95.92180544,18.2438038
18319,Gluconate,b3907,0.445456222,87.98866618,29.1635709
16469,Gluconate,b1691,0.445381151,92.14799636,26.00252575
17360,Gluconate,b2722,0.445365517,86.51579824,27.71956294
15231,Gluconate,b0267,0.445363082,86.80441212,29.50961686
17054,Gluconate,b2349,0.445241669,75.09202226,19.15772449
18768,Gluconate,b4455,0.445215242,89.89579454,28.82668068
16335,Gluconate,b1549,0.445212424,92.43722775,28.82662755
18180,Gluconate,b3726,0.445160546,83.5215095,27.78671634
16895,Gluconate,b2173,0.445143145,81.24986942,22.33795317
